Bus,Time,Demand
N_301,40,0.0
N_301,41,0.0
N_301,42,0.0
N_301,43,0.0
N_301,44,0.0
N_301,45,0.0
N_301,46,0.0
N_301,47,0.0
N_301,48,0.0
N_301,49,0.0
N_301,50,0.0
N_301,51,0.0
N_301,52,0.0
N_301,53,0.0
N_301,54,0.0
N_301,55,0.0
N_301,56,0.0
N_301,57,0.0
N_301,58,0.0
N_301,59,0.0
N_301,60,0.0
N_301,61,0.0
N_301,62,0.0
N_301,63,0.0
N_301,64,0.0
N_301,65,0.0
N_301,66,0.0
N_301,67,0.0
N_301,68,0.0
N_301,69,0.0
N_301,70,0.0
N_301,71,0.0
N_301,72,0.0
N_301,73,0.0
N_301,74,0.0
N_301,75,0.0
N_301,76,0.0
N_301,77,0.0
N_301,78,0.0
N_301,79,0.0
N_301,80,0.0
N_301,81,0.0
N_301,82,0.0
N_301,83,0.0
N_301,84,0.0
N_301,85,0.0
N_301,86,0.0
N_301,87,0.0
N_301,88,0.0
N_301,89,0.0
N_301,90,0.0
N_301,91,0.0
N_301,92,0.0
N_301,93,0.0
N_301,94,0.0
N_301,95,0.0
N_301,96,0.0
N_301,97,0.0
N_301,98,0.0
N_301,99,0.0
N_301,100,0.0
N_301,101,0.0
N_301,102,0.0
N_301,103,0.0
N_301,104,0.0
N_301,105,0.0
N_301,106,0.0
N_301,107,0.0
N_301,108,0.0
N_301,109,0.0
N_301,110,0.0
N_301,111,0.0
N_301,112,0.0
N_301,113,0.0
N_301,114,0.0
N_301,115,0.0
N_301,116,0.0
N_301,117,0.0
N_301,118,0.0
N_301,119,0.0
N_301,120,0.0
N_302,1,0.0
N_302,2,0.0
N_302,3,0.0
N_302,4,0.0
N_302,5,0.0
N_302,6,0.0
N_302,7,0.0
N_302,8,0.0
N_302,9,0.0
N_302,10,0.0
N_302,11,0.0
N_302,12,0.0
N_302,13,0.0
N_302,14,0.0
N_302,15,0.0
N_302,16,0.0
N_302,17,0.0
N_302,18,0.0
N_302,19,0.0
N_302,20,0.0
N_302,21,0.0
N_302,22,0.0
N_302,23,0.0
N_302,24,0.0
N_302,25,0.0
N_302,26,0.0
N_302,27,0.0
N_302,28,0.0
N_302,29,0.0
N_302,30,0.0
N_302,31,0.0
N_302,32,0.0
N_302,33,0.0
N_302,34,0.0
N_302,35,0.0
N_302,36,0.0
N_302,37,0.0
N_302,38,0.0
N_302,39,0.0
N_302,40,0.0
N_302,41,0.0
N_302,42,0.0
N_302,43,0.0
N_302,44,0.0
N_302,45,0.0
N_302,46,0.0
N_302,47,0.0
N_302,48,0.0
N_302,49,0.0
N_302,50,0.0
N_302,51,0.0
N_302,52,0.0
N_302,53,0.0
N_302,54,0.0
N_302,55,0.0
N_302,56,0.0
N_302,57,0.0
N_302,58,0.0
N_302,59,0.0
N_302,60,0.0
N_302,61,0.0
N_302,62,0.0
N_302,63,0.0
N_302,64,0.0
N_302,65,0.0
N_302,66,0.0
N_302,67,0.0
N_302,68,0.0
N_302,69,0.0
N_302,70,0.0
N_302,71,0.0
N_302,72,0.0
N_302,73,0.0
N_302,74,0.0
N_302,75,0.0
N_302,76,0.0
N_302,77,0.0
N_302,78,0.0
N_302,79,0.0
N_302,80,0.0
N_302,81,0.0
N_302,82,0.0
N_302,83,0.0
N_302,84,0.0
N_302,85,0.0
N_302,86,0.0
N_302,87,0.0
N_302,88,0.0
N_302,89,0.0
N_302,90,0.0
N_302,91,0.0
N_302,92,0.0
N_302,93,0.0
N_302,94,0.0
N_302,95,0.0
N_302,96,0.0
N_302,97,0.0
N_302,98,0.0
N_302,99,0.0
N_302,100,0.0
N_302,101,0.0
N_302,102,0.0
N_302,103,0.0
N_302,104,0.0
N_302,105,0.0
N_302,106,0.0
N_302,107,0.0
N_302,108,0.0
N_302,109,0.0
N_302,110,0.0
N_302,111,0.0
N_302,112,0.0
N_302,113,0.0
N_302,114,0.0
N_302,115,0.0
N_302,116,0.0
N_302,117,0.0
N_302,118,0.0
N_302,119,0.0
N_302,120,0.0
N_303,1,0.0
N_303,2,0.0
N_303,3,0.0
N_303,4,0.0
N_303,5,0.0
N_303,6,0.0
N_303,7,0.0
N_303,8,0.0
N_303,9,0.0
N_303,10,0.0
N_303,11,0.0
N_303,12,0.0
N_303,13,0.0
N_303,14,0.0
N_303,15,0.0
N_303,16,0.0
N_303,17,0.0
N_303,18,0.0
N_303,19,0.0
N_303,20,0.0
N_303,21,0.0
N_303,22,0.0
N_303,23,0.0
N_303,24,0.0
N_303,25,0.0
N_303,26,0.0
N_303,27,0.0
N_303,28,0.0
N_303,29,0.0
N_303,30,0.0
N_303,31,0.0
N_303,32,0.0
N_303,33,0.0
N_303,34,0.0
N_303,35,0.0
N_303,36,0.0
N_303,37,0.0
N_303,38,0.0
N_303,39,0.0
N_303,40,0.0
N_303,41,0.0
N_303,42,0.0
N_303,43,0.0
N_303,44,0.0
N_303,45,0.0
N_303,46,0.0
N_303,47,0.0
N_303,48,0.0
N_303,49,0.0
N_303,50,0.0
N_303,51,0.0
N_303,52,0.0
N_303,53,0.0
N_303,54,0.0
N_303,55,0.0
N_303,56,0.0
N_303,57,0.0
N_303,58,0.0
N_303,59,0.0
N_303,60,0.0
N_303,61,0.0
N_303,62,0.0
N_303,63,0.0
N_303,64,0.0
N_303,65,0.0
N_303,66,0.0
N_303,67,0.0
N_303,68,0.0
N_303,69,0.0
N_303,70,0.0
N_303,71,0.0
N_303,72,0.0
N_303,73,0.0
N_303,74,0.0
N_303,75,0.0
N_303,76,0.0
N_303,77,0.0
N_303,78,0.0
N_303,79,0.0
N_303,80,0.0
N_303,81,0.0
N_303,82,0.0
N_303,83,0.0
N_303,84,0.0
N_303,85,0.0
N_303,86,0.0
N_303,87,0.0
N_303,88,0.0
N_303,89,0.0
N_303,90,0.0
N_303,91,0.0
N_303,92,0.0
N_303,93,0.0
N_303,94,0.0
N_303,95,0.0
N_303,96,0.0
N_303,97,0.0
N_303,98,0.0
N_303,99,0.0
N_303,100,0.0
N_303,101,0.0
N_303,102,0.0
N_303,103,0.0
N_303,104,0.0
N_303,105,0.0
N_303,106,0.0
N_303,107,0.0
N_303,108,0.0
N_303,109,0.0
N_303,110,0.0
N_303,111,0.0
N_303,112,0.0
N_303,113,0.0
N_303,114,0.0
N_303,115,0.0
N_303,116,0.0
N_303,117,0.0
N_303,118,0.0
N_303,119,0.0
N_303,120,0.0
N_304,1,0.0
N_304,2,0.0
N_304,3,0.0
N_304,4,0.0
N_304,5,0.0
N_304,6,0.0
N_304,7,0.0
N_304,8,0.0
N_304,9,0.0
N_304,10,0.0
N_304,11,0.0
N_304,12,0.0
N_304,13,0.0
N_304,14,0.0
N_304,15,0.0
N_304,16,0.0
N_304,17,0.0
N_304,18,0.0
N_304,19,0.0
N_304,20,0.0
N_304,21,0.0
N_304,22,0.0
N_304,23,0.0
N_304,24,0.0
N_304,25,0.0
N_304,26,0.0
N_304,27,0.0
N_304,28,0.0
N_304,29,0.0
N_304,30,0.0
N_304,31,0.0
N_304,32,0.0
N_304,33,0.0
N_304,34,0.0
N_304,35,0.0
N_304,36,0.0
N_304,37,0.0
N_304,38,0.0
N_304,39,0.0
N_304,40,0.0
N_304,41,0.0
N_304,42,0.0
N_304,43,0.0
N_304,44,0.0
N_304,45,0.0
N_304,46,0.0
N_304,47,0.0
N_304,48,0.0
N_304,49,0.0
N_304,50,0.0
N_304,51,0.0
N_304,52,0.0
N_304,53,0.0
N_304,54,0.0
N_304,55,0.0
N_304,56,0.0
N_304,57,0.0
N_304,58,0.0
N_304,59,0.0
N_304,60,0.0
N_304,61,0.0
N_304,62,0.0
N_304,63,0.0
N_304,64,0.0
N_304,65,0.0
N_304,66,0.0
N_304,67,0.0
N_304,68,0.0
N_304,69,0.0
N_304,70,0.0
N_304,71,0.0
N_304,72,0.0
N_304,73,0.0
N_304,74,0.0
N_304,75,0.0
N_304,76,0.0
N_304,77,0.0
N_304,78,0.0
N_304,79,0.0
N_304,80,0.0
N_304,81,0.0
N_304,82,0.0
N_304,83,0.0
N_304,84,0.0
N_304,85,0.0
N_304,86,0.0
N_304,87,0.0
N_304,88,0.0
N_304,89,0.0
N_304,90,0.0
N_304,91,0.0
N_304,92,0.0
N_304,93,0.0
N_304,94,0.0
N_304,95,0.0
N_304,96,0.0
N_304,97,0.0
N_304,98,0.0
N_304,99,0.0
N_304,100,0.0
N_304,101,0.0
N_304,102,0.0
N_304,103,0.0
N_304,104,0.0
N_304,105,0.0
N_304,106,0.0
N_304,107,0.0
N_304,108,0.0
N_304,109,0.0
N_304,110,0.0
N_304,111,0.0
N_304,112,0.0
N_304,113,0.0
N_304,114,0.0
N_304,115,0.0
N_304,116,0.0
N_304,117,0.0
N_304,118,0.0
N_304,119,0.0
N_304,120,0.0
N_305,1,0.0
N_305,2,0.0
N_305,3,0.0
N_305,4,0.0
N_305,5,0.0
N_305,6,0.0
N_305,7,0.0
N_305,8,0.0
N_305,9,0.0
N_305,10,0.0
N_305,11,0.0
N_305,12,0.0
N_305,13,0.0
N_305,14,0.0
N_305,15,0.0
N_305,16,0.0
N_305,17,0.0
N_305,18,0.0
N_305,19,0.0
N_305,20,0.0
N_305,21,0.0
N_305,22,0.0
N_305,23,0.0
N_305,24,0.0
N_305,25,0.0
N_305,26,0.0
N_305,27,0.0
N_305,28,0.0
N_305,29,0.0
N_305,30,0.0
N_305,31,0.0
N_305,32,0.0
N_305,33,0.0
N_305,34,0.0
N_305,35,0.0
N_305,36,0.0
N_305,37,0.0
N_305,38,0.0
N_305,39,0.0
N_305,40,0.0
N_305,41,0.0
N_305,42,0.0
N_305,43,0.0
N_305,44,0.0
N_305,45,0.0
N_305,46,0.0
N_305,47,0.0
N_305,48,0.0
N_305,49,0.0
N_305,50,0.0
N_305,51,0.0
N_305,52,0.0
N_305,53,0.0
N_305,54,0.0
N_305,55,0.0
N_305,56,0.0
N_305,57,0.0
N_305,58,0.0
N_305,59,0.0
N_305,60,0.0
N_305,61,0.0
N_305,62,0.0
N_305,63,0.0
N_305,64,0.0
N_305,65,0.0
N_305,66,0.0
N_305,67,0.0
N_305,68,0.0
N_305,69,0.0
N_305,70,0.0
N_305,71,0.0
N_305,72,0.0
N_305,73,0.0
N_305,74,0.0
N_305,75,0.0
N_305,76,0.0
N_305,77,0.0
N_305,78,0.0
N_305,79,0.0
N_305,80,0.0
N_305,81,0.0
N_305,82,0.0
N_305,83,0.0
N_305,84,0.0
N_305,85,0.0
N_305,86,0.0
N_305,87,0.0
N_305,88,0.0
N_305,89,0.0
N_305,90,0.0
N_305,91,0.0
N_305,92,0.0
N_305,93,0.0
N_305,94,0.0
N_305,95,0.0
N_305,96,0.0
N_305,97,0.0
N_305,98,0.0
N_305,99,0.0
N_305,100,0.0
N_305,101,0.0
N_305,102,0.0
N_305,103,0.0
N_305,104,0.0
N_305,105,0.0
N_305,106,0.0
N_305,107,0.0
N_305,108,0.0
N_305,109,0.0
N_305,110,0.0
N_305,111,0.0
N_305,112,0.0
N_305,113,0.0
N_305,114,0.0
N_305,115,0.0
N_305,116,0.0
N_305,117,0.0
N_305,118,0.0
N_305,119,0.0
N_305,120,0.0
N_306,1,223.7206919080209
N_306,2,207.54320578850826
N_306,3,194.17663320513816
N_306,4,188.64093133477567
N_306,5,185.01571330307215
N_306,6,190.05031601359474
N_306,7,206.93971263792292
N_306,8,224.87914530375238
N_306,9,242.9899141279806
N_306,10,241.6782377044626
N_306,11,226.77739510961638
N_306,12,200.87361130142443
N_306,13,185.34537622852963
N_306,14,186.82340418436587
N_306,15,191.90274814257035
N_306,16,206.13054476204476
N_306,17,238.18068450131406
N_306,18,273.88622943915954
N_306,19,284.1136604716147
N_306,20,275.5102971166257
N_306,21,266.25764465055084
N_306,22,255.23667831924786
N_306,23,240.26496376958414
N_306,24,237.21784946100672
N_306,25,224.94878646604818
N_306,26,210.11656494009208
N_306,27,197.1655755530388
N_306,28,190.36003445653648
N_306,29,186.94977388101603
N_306,30,188.84858936947558
N_306,31,199.5926596763998
N_306,32,214.8323683528934
N_306,33,226.99766836465665
N_306,34,218.29251518351163
N_306,35,197.04980098247302
N_306,36,180.3741927816
N_306,37,180.65406963985288
N_306,38,180.98577004536273
N_306,39,195.4537964785826
N_306,40,222.51340718796237
N_306,41,253.11212360837777
N_306,42,285.8121559193354
N_306,43,292.98317240656183
N_306,44,282.81080718725246
N_306,45,271.41523693046327
N_306,46,256.83322185543403
N_306,47,237.16468714938634
N_306,48,232.49614251415824
N_306,49,220.31458352989577
N_306,50,207.89300375055154
N_306,51,195.74537000574279
N_306,52,190.70393005013665
N_306,53,193.1354486513178
N_306,54,210.01927005774607
N_306,55,245.35428364979285
N_306,56,281.19232839112544
N_306,57,293.894019760429
N_306,58,267.48846293964186
N_306,59,231.85181257556147
N_306,60,205.88461577722356
N_306,61,194.53374963420367
N_306,62,193.58136399396216
N_306,63,204.67080777246787
N_306,64,228.08333992902487
N_306,65,265.9828291959453
N_306,66,304.6717894462928
N_306,67,309.87014256741054
N_306,68,296.6582874059512
N_306,69,281.5209365331804
N_306,70,262.71008747186823
N_306,71,239.60623695352484
N_306,72,233.3774777822348
N_306,73,219.6762170495254
N_306,74,205.90736638390905
N_306,75,195.89061136393153
N_306,76,191.55610113146378
N_306,77,193.93995553000457
N_306,78,207.72379619735122
N_306,79,238.41932496844854
N_306,80,271.2422066516455
N_306,81,284.50995012855935
N_306,82,265.6011765343846
N_306,83,232.69710961045257
N_306,84,207.80991791232805
N_306,85,197.99255380432282
N_306,86,192.65180592421777
N_306,87,199.16807920893496
N_306,88,219.39618834633268
N_306,89,252.31027459026419
N_306,90,294.4668697267379
N_306,91,306.9297549850981
N_306,92,284.7540636344049
N_306,93,280.3861522770978
N_306,94,270.7078777365195
N_306,95,247.2621501275887
N_306,96,240.98508668758274
N_306,97,228.69385431371975
N_306,98,214.09342139421457
N_306,99,202.60591146424628
N_306,100,198.32260768154524
N_306,101,201.42503830520926
N_306,102,216.71334333274547
N_306,103,253.92984157489445
N_306,104,291.16647305792816
N_306,105,302.8367499562359
N_306,106,276.6232110748606
N_306,107,235.428130397308
N_306,108,203.2566080396564
N_306,109,184.1628031073682
N_306,110,181.14170950098264
N_306,111,190.4524015191103
N_306,112,213.7940361296136
N_306,113,251.52302463342923
N_306,114,293.8215733864082
N_306,115,307.19880300267636
N_306,116,298.5114463154575
N_306,117,287.7462560045381
N_306,118,271.15735769114315
N_306,119,248.7684096793937
N_306,120,242.8614314373107
N_307,1,118.2638004630057
N_307,2,109.71201665564254
N_307,3,102.64614510217946
N_307,4,99.71984831739931
N_307,5,97.80347635251846
N_307,6,100.46488082650671
N_307,7,109.3929965733564
N_307,8,118.876185039819
N_307,9,128.44994566157115
N_307,10,127.75656393858442
N_307,11,119.87964267422477
N_307,12,106.18631867543994
N_307,13,97.97774360560018
N_307,14,98.75906249817552
N_307,15,101.44411820416734
N_307,16,108.96525219532062
N_307,17,125.90767847967496
N_307,18,144.78243434574534
N_307,19,150.18888491835804
N_307,20,145.64095312694613
N_307,21,140.7497924762751
N_307,22,134.92386125820707
N_307,23,127.00947548105924
N_307,24,125.39870217482556
N_307,25,118.91299892793782
N_307,26,111.07235230732954
N_307,27,104.22616739878885
N_307,28,100.62860497657698
N_307,29,98.82586436822942
N_307,30,99.82962103520578
N_307,31,105.50917877348145
N_307,32,113.56523228672631
N_307,33,119.99608408185338
N_307,34,115.39434389396725
N_307,35,104.16496635119995
N_307,36,95.34986398383327
N_307,37,95.49781319960023
N_307,38,95.67315751056294
N_307,39,103.32128239610225
N_307,40,117.6256025474828
N_307,41,133.80077375004586
N_307,42,151.08674789653597
N_307,43,154.87750884819147
N_307,44,149.50016730560486
N_307,45,143.47621200885848
N_307,46,135.76783015792623
N_307,47,125.37059937861123
N_307,48,122.90270145426435
N_307,49,116.46325479979285
N_307,50,109.89692774291233
N_307,51,103.47541473469944
N_307,52,100.81039593884684
N_307,53,102.09575147846942
N_307,54,111.02092003947041
N_307,55,129.69980468428227
N_307,56,148.64460293305467
N_307,57,155.3590032901731
N_307,58,141.4004307668411
N_307,59,122.5620941253639
N_307,60,108.83524859064322
N_307,61,102.83492489607727
N_307,62,102.33147237963475
N_307,63,108.19360231979294
N_307,64,120.56999454208739
N_307,65,140.60451883256144
N_307,66,161.0563752797487
N_307,67,163.80434191175277
N_307,68,156.8202574748812
N_307,69,148.81831260385476
N_307,70,138.87447378879617
N_307,71,126.66125763822288
N_307,72,123.36859514248727
N_307,73,116.12579988932873
N_307,74,108.84727507414155
N_307,75,103.5521925904146
N_307,76,101.26087278058596
N_307,77,102.52103194832978
N_307,78,109.80748081630998
N_307,79,126.03382920961815
N_307,80,143.3847443033296
N_307,81,150.3983725634871
N_307,82,140.40276863311385
N_307,83,123.00893719121422
N_307,84,109.85300669605176
N_307,85,104.66332674271449
N_307,86,101.84008703149615
N_307,87,105.28473596822948
N_307,88,115.97777040490394
N_307,89,133.37689828519333
N_307,90,155.66182469454571
N_307,91,162.24998675866993
N_307,92,150.52741646505658
N_307,93,148.21844006776817
N_307,94,143.1022859948864
N_307,95,130.7083459082334
N_307,96,127.39014868726423
N_307,97,120.89272620698424
N_307,98,113.17460826831915
N_307,99,107.10205158798706
N_307,100,104.8378006617113
N_307,101,106.47781541894335
N_307,102,114.55955805872323
N_307,103,134.23303789871434
N_307,104,153.91716062364537
N_307,105,160.08633204305497
N_307,106,146.22926453062846
N_307,107,124.45261633703849
N_307,108,107.44602446461266
N_307,109,97.35260879825994
N_307,110,95.75559062171801
N_307,111,100.67743228783023
N_307,112,113.01634646923225
N_307,113,132.96074021319916
N_307,114,155.3207065039063
N_307,115,162.3922116051715
N_307,116,157.79987904511214
N_307,117,152.10915679667443
N_307,118,143.33989123029122
N_307,119,131.50458865878505
N_307,120,128.382026815251
N_308,1,119.16428625333316
N_308,2,110.54738734083782
N_308,3,103.42771473493718
N_308,4,100.47913650255717
N_308,5,98.5481728729691
N_308,6,101.22984184802833
N_308,7,110.22593817163067
N_308,8,119.78133365687347
N_308,9,129.42799093310595
N_308,10,128.72932965385283
N_308,11,120.79243183164272
N_308,12,106.99484394454225
N_308,13,98.72376703406923
N_308,14,99.51103505526822
N_308,15,102.21653534785389
N_308,16,109.79493685670633
N_308,17,126.8663663868806
N_308,18,145.88483866817487
N_308,19,151.33245510809172
N_308,20,146.74989439441018
N_308,21,141.8214914037594
N_308,22,135.9512003033203
N_308,23,127.9765527055343
N_308,24,126.35351462793335
N_308,25,119.81842785378507
N_308,26,111.91808087819753
N_308,27,105.0197676581705
N_308,28,101.39481262868289
N_308,29,99.57834556900274
N_308,30,100.58974505324034
N_308,31,106.31254815500543
N_308,32,114.42994217723438
N_308,33,120.90975984897409
N_308,34,116.27298103021572
N_308,35,104.95810061275732
N_308,36,96.07587817660358
N_308,37,96.22495390924186
N_308,38,96.40163332917129
N_308,39,104.1079926681538
N_308,40,118.52122896281897
N_308,41,134.819561367432
N_308,42,152.2371546064081
N_308,43,156.056779220132
N_308,44,150.63849345260186
N_308,45,144.56867047593101
N_308,46,136.8015953621744
N_308,47,126.32519785103719
N_308,48,123.8385088257435
N_308,49,117.35003085156791
N_308,50,110.7337063805487
N_308,51,104.26329860323777
N_308,52,101.57798778609694
N_308,53,102.87313029683342
N_308,54,111.86625699408567
N_308,55,130.6873666488834
N_308,56,149.7764146305145
N_308,57,156.54193986344853
N_308,58,142.47708379298456
N_308,59,123.49530804002403
N_308,60,109.66394337686638
N_308,61,103.61793193843319
N_308,62,103.11064602719541
N_308,63,109.01741147451217
N_308,64,121.48804018580887
N_308,65,141.6751116155505
N_308,66,162.28269285802088
N_308,67,165.05158309382196
N_308,68,158.01432034905542
N_308,69,149.95144696378262
N_308,70,139.9318936399799
N_308,71,127.62568345780326
N_308,72,124.30794992783615
N_308,73,117.01000648747083
N_308,74,109.6760614325741
N_308,75,104.34066106191523
N_308,76,102.0318946545498
N_308,77,103.30164894286023
N_308,78,110.64357838597732
N_308,79,126.99347765537667
N_308,80,144.47650631579148
N_308,81,151.54353783681316
N_308,82,141.47182524707156
N_308,83,123.94555346424374
N_308,84,110.68945090947348
N_308,85,105.46025562654228
N_308,86,102.61551916625375
N_308,87,106.08639639438353
N_308,88,116.86084987499203
N_308,89,134.3924584244207
N_308,90,156.84706701455494
N_308,91,163.4853927492182
N_308,92,151.67356430616107
N_308,93,149.34700687031463
N_308,94,144.19189730956828
N_308,95,131.70358712073264
N_308,96,128.3601244386901
N_308,97,121.81322919840795
N_308,98,114.03634386427082
N_308,99,107.91754944271793
N_308,100,105.6360580271558
N_308,101,107.28856020639724
N_308,102,115.43183895764751
N_308,103,135.25511686748627
N_308,104,155.08911869945993
N_308,105,161.3052635053117
N_308,106,147.34268532654696
N_308,107,125.4002250908738
N_308,108,108.26414140216046
N_308,109,98.09387231702841
N_308,110,96.48469410360927
N_308,111,101.44401172149391
N_308,112,113.87687702610457
N_308,113,133.9731316361423
N_308,114,156.5033514772863
N_308,115,163.62870052602307
N_308,116,159.00140096677544
N_308,117,153.26734834588768
N_308,118,144.43131172189243
N_308,119,132.50589263334433
N_308,120,129.35955493820978
N_309,1,35.519161729582926
N_309,2,32.95073258270144
N_309,3,30.828579958776402
N_309,4,29.94970063678236
N_309,5,29.374140528886677
N_309,6,30.173462515575196
N_309,7,32.85491859859688
N_309,8,35.70308433937034
N_309,9,38.57845237720622
N_309,10,38.37020321336503
N_309,11,36.00446120926378
N_309,12,31.891830059036522
N_309,13,29.426479678500897
N_309,14,29.661139751990106
N_309,15,30.467565112080706
N_309,16,32.72645053243555
N_309,17,37.81491189533385
N_309,18,43.48372605138713
N_309,19,45.10749081727335
N_309,20,43.74157221663779
N_309,21,42.27256880632628
N_309,22,40.52281789057826
N_309,23,38.14582385429444
N_309,24,37.66204676147468
N_309,25,35.71414096397455
N_309,26,33.35929362868188
N_309,27,31.30312134227583
N_309,28,30.222635166400018
N_309,29,29.681202919392078
N_309,30,29.982669600252155
N_309,31,31.688458937889944
N_309,32,34.10800123670713
N_309,33,36.03943303642804
N_309,34,34.65735370757899
N_309,35,31.284740316984756
N_309,36,28.637226492606437
N_309,37,28.681661324753026
N_309,38,28.73432395621814
N_309,39,31.031349619810744
N_309,40,35.32748638270422
N_309,41,40.18551157467536
N_309,42,45.37715355606622
N_309,43,46.51566467098812
N_309,44,44.90064246488132
N_309,45,43.09141731230521
N_309,46,40.77629416756667
N_309,47,37.653606412357846
N_309,48,36.9124018750117
N_309,49,34.978388708905634
N_309,50,33.00626848454642
N_309,51,31.07764148123376
N_309,52,30.277233974865165
N_309,53,30.66327561324589
N_309,54,33.34384654315735
N_309,55,38.95383304815584
N_309,56,44.64368362202572
N_309,57,46.66027594586417
N_309,58,42.4679804756587
N_309,59,36.81010441159406
N_309,60,32.68740545658066
N_309,61,30.885277781816775
N_309,62,30.734071653782003
N_309,63,32.49469443614762
N_309,64,36.21180039123606
N_309,65,42.22893755123461
N_309,66,48.37141558740337
N_309,67,49.19673551495113
N_309,68,47.099146703538764
N_309,69,44.695855308264335
N_309,70,41.709338574469236
N_309,71,38.04124066122599
N_309,72,37.05232764431724
N_309,73,34.877038037827155
N_309,74,32.691017471506136
N_309,75,31.100700820302183
N_309,76,30.412529473018623
N_309,77,30.79100367314473
N_309,78,32.97940413687821
N_309,79,37.85279980491915
N_309,80,43.06394604710829
N_309,81,45.17040800341618
N_309,82,42.16834421722116
N_309,83,36.944308547276684
N_309,84,32.99307730718983
N_309,85,31.4344170843178
N_309,86,30.58648975988251
N_309,87,31.621050142742355
N_309,88,34.832579097919535
N_309,89,40.05820549174588
N_309,90,46.75122484480856
N_309,91,48.72990296051424
N_309,92,45.209164843566064
N_309,93,44.515690544888066
N_309,94,42.97911296800734
N_309,95,39.25673671524776
N_309,96,38.260154639575966
N_309,97,36.308729106158545
N_309,98,33.990681840315816
N_309,99,32.166859825495266
N_309,100,31.486818303644256
N_309,101,31.979377727347618
N_309,102,34.40663545756916
N_309,103,40.31533710155972
N_309,104,46.227235212685365
N_309,105,48.08007434457234
N_309,106,43.91826472789603
N_309,107,37.37790084572645
N_309,108,32.2701680921637
N_309,109,29.23872768475658
N_309,110,28.759081785710567
N_309,111,30.237299883400784
N_309,112,33.943149743297326
N_309,113,39.93321723831278
N_309,114,46.64877394998878
N_309,115,48.77261854470041
N_309,116,47.39336468782979
N_309,117,45.68422221896736
N_309,118,43.05047494649187
N_309,119,39.495878996504814
N_309,120,38.558053738929026
N_310,1,0.0
N_310,2,0.0
N_310,3,0.0
N_310,4,0.0
N_310,5,0.0
N_310,6,0.0
N_310,7,0.0
N_310,8,0.0
N_310,9,0.0
N_310,10,0.0
N_310,11,0.0
N_310,12,0.0
N_310,13,0.0
N_310,14,0.0
N_310,15,0.0
N_310,16,0.0
N_310,17,0.0
N_310,18,0.0
N_310,19,0.0
N_310,20,0.0
N_310,21,0.0
N_310,22,0.0
N_310,23,0.0
N_310,24,0.0
N_310,25,0.0
N_310,26,0.0
N_310,27,0.0
N_310,28,0.0
N_310,29,0.0
N_310,30,0.0
N_310,31,0.0
N_310,32,0.0
N_310,33,0.0
N_310,34,0.0
N_310,35,0.0
N_310,36,0.0
N_310,37,0.0
N_310,38,0.0
N_310,39,0.0
N_310,40,0.0
N_310,41,0.0
N_310,42,0.0
N_310,43,0.0
N_310,44,0.0
N_310,45,0.0
N_310,46,0.0
N_310,47,0.0
N_310,48,0.0
N_310,49,0.0
N_310,50,0.0
N_310,51,0.0
N_310,52,0.0
N_310,53,0.0
N_310,54,0.0
N_310,55,0.0
N_310,56,0.0
N_310,57,0.0
N_310,58,0.0
N_310,59,0.0
N_310,60,0.0
N_310,61,0.0
N_310,62,0.0
N_310,63,0.0
N_310,64,0.0
N_310,65,0.0
N_310,66,0.0
N_310,67,0.0
N_310,68,0.0
N_310,69,0.0
N_310,70,0.0
N_310,71,0.0
N_310,72,0.0
N_310,73,0.0
N_310,74,0.0
N_310,75,0.0
N_310,76,0.0
N_310,77,0.0
N_310,78,0.0
N_310,79,0.0
N_310,80,0.0
N_310,81,0.0
N_310,82,0.0
N_310,83,0.0
N_310,84,0.0
N_310,85,0.0
N_310,86,0.0
N_310,87,0.0
N_310,88,0.0
N_310,89,0.0
N_310,90,0.0
N_310,91,0.0
N_310,92,0.0
N_310,93,0.0
N_310,94,0.0
N_310,95,0.0
N_310,96,0.0
N_310,97,0.0
N_310,98,0.0
N_310,99,0.0
N_310,100,0.0
N_310,101,0.0
N_310,102,0.0
N_310,103,0.0
N_310,104,0.0
N_310,105,0.0
N_310,106,0.0
N_310,107,0.0
N_310,108,0.0
N_310,109,0.0
N_310,110,0.0
N_310,111,0.0
N_310,112,0.0
N_310,113,0.0
N_310,114,0.0
N_310,115,0.0
N_310,116,0.0
N_310,117,0.0
N_310,118,0.0
N_310,119,0.0
N_310,120,0.0
N_311,1,0.0
N_311,2,0.0
N_311,3,0.0
N_311,4,0.0
N_311,5,0.0
N_311,6,0.0
N_311,7,0.0
N_311,8,0.0
N_311,9,0.0
N_311,10,0.0
N_311,11,0.0
N_311,12,0.0
N_311,13,0.0
N_311,14,0.0
N_311,15,0.0
N_311,16,0.0
N_311,17,0.0
N_311,18,0.0
N_311,19,0.0
N_311,20,0.0
N_311,21,0.0
N_311,22,0.0
N_311,23,0.0
N_311,24,0.0
N_311,25,0.0
N_311,26,0.0
N_311,27,0.0
N_311,28,0.0
N_311,29,0.0
N_311,30,0.0
N_311,31,0.0
N_311,32,0.0
N_311,33,0.0
N_311,34,0.0
N_311,35,0.0
N_311,36,0.0
N_311,37,0.0
N_311,38,0.0
N_311,39,0.0
N_311,40,0.0
N_311,41,0.0
N_311,42,0.0
N_311,43,0.0
N_311,44,0.0
N_311,45,0.0
N_311,46,0.0
